CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,Tenure_Months,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,NumProducts,SupportCalls,MonthlyCharges,TotalCharges,Churn
CUST0471,21,Female,0,0,0,42,Month-to-Month,1,Bank Transfer,Fiber Optic,0,0,2,1,71.22,2717.27,1
CUST0472,53,Female,0,1,0,58,One Year,0,Electronic Check,DSL,0,1,1,2,88.02,4754.25,0
CUST0473,45,Male,0,1,0,39,Month-to-Month,1,Bank Transfer,No,0,0,1,2,24.17,938.11,0
CUST0474,74,Male,0,1,0,14,Month-to-Month,1,Electronic Check,No,0,0,4,5,28.48,342.89,1
CUST0475,30,Female,0,0,0,5,Month-to-Month,0,Mailed Check,Fiber Optic,1,1,2,5,91.63,433.98,1
CUST0476,40,Male,0,1,0,35,Month-to-Month,0,Electronic Check,Fiber Optic,1,0,1,9,27.21,820.08,1
CUST0477,36,Female,0,0,0,18,Two Year,1,Electronic Check,Fiber Optic,0,0,2,2,27.13,442.59,0
CUST0478,59,Female,1,0,0,9,One Year,1,Mailed Check,No,0,1,1,2,21.21,185.27,1
CUST0479,54,Male,0,0,0,58,One Year,1,Mailed Check,No,0,1,3,0,115.65,6137.69,0
CUST0480,56,Female,0,1,0,17,Month-to-Month,0,Credit Card,DSL,1,1,1,6,93.75,1593.08,1
CUST0481,41,Female,0,0,0,7,One Year,0,Electronic Check,Fiber Optic,1,1,4,7,55.33,361.69,0
CUST0482,33,Female,1,1,1,46,Month-to-Month,1,Mailed Check,DSL,0,1,3,1,49.65,2051.34,1
CUST0483,50,Female,0,1,1,13,Two Year,0,Mailed Check,DSL,1,1,4,3,54.97,631.01,1
CUST0484,29,Male,0,1,0,40,Two Year,0,Credit Card,Fiber Optic,1,0,3,9,97.47,3518.97,0
CUST0485,51,Female,1,0,0,42,Month-to-Month,0,Bank Transfer,DSL,1,1,2,6,86.14,3277.37,0
CUST0486,24,Female,1,1,1,9,Two Year,0,Mailed Check,Fiber Optic,0,1,4,7,38.52,298.25,1
CUST0487,28,Female,0,0,0,50,Month-to-Month,0,Mailed Check,Fiber Optic,0,0,1,0,37.41,1693.62,0
CUST0488,48,Male,0,0,0,27,Month-to-Month,1,Electronic Check,No,0,0,2,3,29.84,740.93,0
CUST0489,46,Male,0,0,0,66,Month-to-Month,0,Credit Card,DSL,1,0,1,5,86.03,5441.84,0
CUST0490,30,Male,0,0,0,5,Month-to-Month,1,Electronic Check,Fiber Optic,1,1,3,2,96.44,457.37,1
CUST0491,48,Female,1,1,0,29,One Year,1,Bank Transfer,DSL,1,0,3,4,46.5,1289.59,0
CUST0492,19,Male,0,1,1,37,Month-to-Month,1,Credit Card,Fiber Optic,0,1,1,9,22.09,695.76,1
CUST0493,56,Male,1,1,1,38,Month-to-Month,1,Electronic Check,DSL,0,1,1,8,28.22,946.52,1
CUST0494,32,Male,0,1,0,8,One Year,1,Mailed Check,No,0,1,2,2,116.79,886.91,1
CUST0495,74,Female,0,0,0,65,One Year,1,Mailed Check,DSL,1,0,1,4,49.54,2970.86,0
CUST0496,28,Male,0,0,0,17,Two Year,1,Credit Card,DSL,0,1,4,7,96.92,1401.81,0
CUST0497,51,Male,0,0,0,71,One Year,1,Mailed Check,Fiber Optic,0,0,4,5,82.47,5683.66,0
CUST0498,56,Male,0,0,0,45,One Year,1,Electronic Check,Fiber Optic,1,1,1,3,58.19,2529.31,1
CUST0499,21,Female,0,1,0,4,Month-to-Month,1,Credit Card,DSL,0,1,4,7,40.57,151.29,0
CUST0500,28,Female,0,1,0,36,Month-to-Month,0,Mailed Check,Fiber Optic,0,0,1,2,32.14,995.02,0
CUST0501,46,Male,0,0,0,70,Month-to-Month,1,Mailed Check,DSL,0,1,2,2,81.5,5505.2,1
CUST0502,19,Male,0,0,0,31,Month-to-Month,1,Bank Transfer,Fiber Optic,1,0,4,3,97.46,2832.6,0
CUST0503,33,Male,0,0,1,19,One Year,1,Bank Transfer,Fiber Optic,1,1,4,8,84.39,1550.97,1
CUST0504,56,Female,0,0,0,61,Month-to-Month,0,Credit Card,Fiber Optic,1,0,1,4,73.03,4288.94,0
CUST0505,30,Female,0,1,1,54,One Year,0,Bank Transfer,No,0,0,4,7,24.2,1268.18,1
CUST0506,54,Male,0,0,0,39,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,3,5,116.85,4227.67,1
CUST0507,34,Female,0,1,0,19,Month-to-Month,0,Mailed Check,DSL,1,0,2,2,99.87,1652.84,0
CUST0508,38,Male,0,1,0,39,Month-to-Month,1,Mailed Check,Fiber Optic,1,1,2,7,49.28,1827.12,0
CUST0509,61,Female,0,0,0,67,Two Year,1,Mailed Check,Fiber Optic,1,1,4,8,118.0,7455.92,0
CUST0510,36,Male,0,0,0,45,One Year,1,Credit Card,DSL,0,1,4,7,80.19,3469.04,0
CUST0511,24,Female,1,1,1,13,Two Year,1,Credit Card,DSL,0,0,3,3,78.24,890.47,1
CUST0512,55,Male,0,1,1,58,Month-to-Month,1,Bank Transfer,DSL,0,0,3,5,94.81,4834.96,0
CUST0513,25,Female,0,0,0,20,Two Year,1,Mailed Check,No,1,1,4,0,101.18,1990.33,0
CUST0514,30,Male,0,1,0,72,Month-to-Month,1,Mailed Check,Fiber Optic,1,0,4,3,85.65,5935.52,1
CUST0515,54,Male,1,0,0,61,Month-to-Month,1,Mailed Check,Fiber Optic,1,1,3,7,32.81,1973.86,1
CUST0516,19,Male,0,0,0,39,Two Year,1,Mailed Check,No,0,1,1,0,53.83,2023.39,0
CUST0517,58,Male,0,1,0,1,Month-to-Month,1,Mailed Check,Fiber Optic,0,0,3,2,112.81,105.99,1
CUST0518,28,Female,0,1,0,3,One Year,1,Electronic Check,DSL,0,1,1,0,42.46,120.77,1
CUST0519,41,Male,0,0,0,62,Month-to-Month,0,Mailed Check,No,1,1,2,8,57.22,3488.64,1
CUST0520,23,Female,1,0,0,63,One Year,0,Electronic Check,Fiber Optic,0,1,2,1,63.21,3730.64,1
CUST0521,43,Female,0,1,0,25,Two Year,1,Mailed Check,DSL,1,0,3,8,63.94,1510.36,0
CUST0522,24,Male,0,1,0,56,Month-to-Month,0,Credit Card,Fiber Optic,0,0,1,3,81.29,3976.25,0
CUST0523,74,Male,1,1,0,33,One Year,1,Credit Card,Fiber Optic,0,0,3,1,114.31,3474.56,0
CUST0524,56,Male,0,1,1,38,Month-to-Month,0,Electronic Check,Fiber Optic,1,0,3,3,44.07,1603.42,0
CUST0525,36,Male,0,0,0,6,One Year,1,Mailed Check,No,0,0,1,9,32.15,171.8,0
CUST0526,23,Female,0,0,1,58,Month-to-Month,0,Credit Card,Fiber Optic,0,1,3,5,39.75,2029.62,0
CUST0527,60,Female,0,0,1,44,Month-to-Month,1,Credit Card,DSL,0,1,2,6,108.69,4290.13,1
CUST0528,46,Female,0,1,1,45,Month-to-Month,0,Mailed Check,No,0,1,4,2,84.58,3373.06,0
CUST0529,60,Female,0,1,1,32,Month-to-Month,1,Mailed Check,DSL,1,0,4,2,48.59,1371.77,1
CUST0530,56,Male,0,0,0,45,Two Year,0,Credit Card,DSL,1,1,3,9,101.59,4177.15,0
CUST0531,19,Female,0,1,1,61,Month-to-Month,0,Mailed Check,DSL,0,0,1,7,106.14,6385.03,0
CUST0532,36,Male,1,1,0,47,Month-to-Month,1,Bank Transfer,Fiber Optic,1,1,1,4,104.65,4554.87,1
CUST0533,21,Male,0,1,0,21,Month-to-Month,0,Mailed Check,DSL,0,1,2,3,111.89,2063.47,0
CUST0534,23,Female,0,1,1,36,Month-to-Month,0,Credit Card,DSL,1,1,1,6,45.22,1402.53,0
CUST0535,66,Female,0,1,1,19,One Year,1,Credit Card,No,1,1,1,6,95.5,1731.8,0
CUST0536,74,Female,0,1,1,20,Two Year,0,Electronic Check,No,1,1,2,8,66.05,1198.7,1
CUST0537,54,Female,0,0,1,57,Month-to-Month,1,Bank Transfer,No,0,0,3,8,104.2,5780.67,1
CUST0538,45,Female,0,0,1,18,Two Year,0,Credit Card,No,0,0,4,4,92.85,1585.94,1
CUST0539,47,Female,0,0,1,47,One Year,0,Bank Transfer,DSL,0,0,2,7,97.64,4448.82,1
CUST0540,24,Male,0,0,1,49,Month-to-Month,1,Mailed Check,DSL,1,0,3,9,85.62,3737.21,0
CUST0541,26,Male,1,1,0,14,One Year,0,Credit Card,No,1,1,2,0,37.74,503.98,0
CUST0542,42,Male,0,0,1,15,Month-to-Month,1,Electronic Check,Fiber Optic,0,0,3,8,74.5,994.14,1
CUST0543,50,Female,1,0,1,31,One Year,1,Credit Card,No,1,1,2,7,118.47,3639.0,0
CUST0544,18,Male,0,0,1,1,Two Year,0,Electronic Check,Fiber Optic,0,0,3,5,113.74,107.54,0
CUST0545,68,Male,1,0,0,54,Month-to-Month,1,Bank Transfer,DSL,0,0,2,2,24.32,1180.21,0
CUST0546,23,Male,0,1,0,3,Two Year,0,Electronic Check,DSL,0,1,3,2,36.48,97.45,0
CUST0547,35,Male,0,1,0,16,One Year,0,Mailed Check,No,0,0,2,7,33.17,466.31,0
CUST0548,27,Male,0,0,1,57,Month-to-Month,0,Mailed Check,Fiber Optic,0,1,4,4,92.6,5036.44,0
CUST0549,45,Male,0,0,0,12,One Year,1,Mailed Check,DSL,1,1,4,9,101.78,1078.23,1
CUST0550,28,Female,0,1,0,16,Month-to-Month,1,Credit Card,DSL,0,0,1,6,41.35,621.44,1
CUST0551,50,Female,0,1,0,72,Two Year,0,Mailed Check,Fiber Optic,0,1,3,4,70.59,4521.86,0
CUST0552,18,Female,0,0,1,24,One Year,1,Mailed Check,DSL,1,0,2,7,104.07,2371.04,0
CUST0553,30,Male,0,1,1,28,Month-to-Month,1,Credit Card,DSL,0,1,3,9,93.28,2539.34,1
CUST0554,54,Female,0,1,1,8,Month-to-Month,0,Bank Transfer,DSL,1,1,4,9,74.22,573.99,0
CUST0555,37,Female,0,0,0,36,One Year,1,Mailed Check,Fiber Optic,0,0,3,3,79.03,2743.02,0
CUST0556,18,Male,0,1,0,8,Month-to-Month,1,Mailed Check,DSL,1,1,2,1,70.84,497.67,0
CUST0557,69,Female,1,0,0,58,Month-to-Month,0,Credit Card,DSL,1,0,3,2,49.75,2490.93,1
CUST0558,20,Male,0,0,0,60,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,2,7,76.5,4382.73,1
CUST0559,35,Female,1,1,1,50,Month-to-Month,1,Bank Transfer,Fiber Optic,1,1,4,6,88.89,4023.39,1
CUST0560,58,Male,0,1,0,28,Month-to-Month,1,Bank Transfer,No,1,1,4,1,107.33,2749.35,1
CUST0561,31,Male,0,1,0,41,Month-to-Month,1,Credit Card,DSL,1,1,4,5,83.63,2930.53,0
CUST0562,48,Female,0,1,0,64,Month-to-Month,0,Electronic Check,DSL,0,0,1,8,96.11,5467.88,1
CUST0563,44,Male,0,1,0,27,One Year,1,Electronic Check,Fiber Optic,0,1,4,3,36.01,831.34,0
CUST0564,34,Female,0,1,1,63,Month-to-Month,1,Mailed Check,Fiber Optic,1,0,3,8,66.16,4092.55,1
CUST0565,72,Male,0,0,0,17,Month-to-Month,1,Mailed Check,Fiber Optic,1,1,1,1,20.93,315.43,1
CUST0566,63,Female,0,1,1,33,Month-to-Month,0,Mailed Check,Fiber Optic,0,0,4,1,44.67,1376.23,0
CUST0567,46,Female,0,0,0,29,One Year,1,Electronic Check,DSL,0,1,3,8,92.65,2299.53,0
CUST0568,53,Male,0,1,0,13,Month-to-Month,0,Credit Card,DSL,0,1,3,6,119.18,1471.92,0
CUST0569,54,Female,0,1,0,46,Month-to-Month,1,Mailed Check,DSL,0,1,3,6,29.92,1236.56,1
CUST0570,43,Female,0,1,0,35,Month-to-Month,1,Credit Card,Fiber Optic,0,0,2,0,60.15,2073.01,0
CUST0571,70,Female,0,1,1,6,Two Year,1,Mailed Check,DSL,0,1,1,5,100.01,589.99,0
CUST0572,34,Male,0,1,0,69,One Year,0,Credit Card,Fiber Optic,0,1,3,6,40.4,2505.48,0
CUST0573,39,Male,0,0,0,47,One Year,1,Credit Card,Fiber Optic,0,1,2,5,75.51,3496.25,0
CUST0574,42,Female,0,0,0,25,One Year,1,Electronic Check,No,1,0,4,5,93.31,2331.41,0
CUST0575,19,Female,0,0,0,66,One Year,1,Credit Card,DSL,0,0,3,1,81.6,5244.56,0
CUST0576,72,Male,0,1,1,10,Month-to-Month,1,Bank Transfer,DSL,0,0,2,5,38.8,378.97,0
CUST0577,39,Male,0,1,0,56,One Year,0,Electronic Check,Fiber Optic,0,0,3,3,55.54,2759.88,0
CUST0578,22,Female,0,1,0,30,Month-to-Month,1,Mailed Check,No,1,0,1,8,98.38,2764.0,1
CUST0579,21,Male,0,0,1,5,One Year,1,Electronic Check,DSL,1,0,1,0,75.42,324.34,0
CUST0580,53,Male,0,0,0,33,One Year,1,Bank Transfer,DSL,1,0,4,7,20.52,585.23,0
CUST0581,23,Female,0,1,0,65,Month-to-Month,1,Bank Transfer,Fiber Optic,0,0,3,4,96.1,6245.46,1
CUST0582,69,Male,0,0,0,18,Month-to-Month,1,Credit Card,No,1,0,2,0,23.53,380.76,0
CUST0583,38,Male,0,1,0,49,Month-to-Month,1,Bank Transfer,No,0,1,4,3,94.57,4458.9,1
CUST0584,30,Male,1,1,1,11,One Year,0,Bank Transfer,No,0,1,3,0,40.25,429.91,0
CUST0585,71,Female,0,0,0,26,One Year,1,Bank Transfer,Fiber Optic,1,0,4,5,115.81,2946.93,0
CUST0586,54,Male,0,0,1,63,Two Year,1,Bank Transfer,Fiber Optic,1,1,2,1,56.79,3576.5,0
CUST0587,72,Female,0,0,0,59,Month-to-Month,1,Mailed Check,Fiber Optic,1,1,4,4,52.69,2755.01,1
CUST0588,42,Male,0,0,1,27,One Year,1,Mailed Check,Fiber Optic,1,1,4,6,34.89,806.43,0
CUST0589,43,Male,1,1,0,49,One Year,0,Electronic Check,No,1,0,4,1,50.56,2258.63,0
CUST0590,72,Female,0,1,0,33,Two Year,1,Credit Card,Fiber Optic,0,0,3,5,107.67,3089.47,0
CUST0591,56,Female,1,0,0,1,Month-to-Month,0,Mailed Check,Fiber Optic,0,1,2,5,119.63,102.09,1
CUST0592,37,Female,0,0,0,21,Month-to-Month,0,Bank Transfer,Fiber Optic,0,0,1,4,56.83,1078.94,0
CUST0593,50,Female,0,0,1,55,One Year,0,Credit Card,Fiber Optic,1,0,3,4,64.86,3451.58,0
CUST0594,31,Male,0,0,1,6,One Year,1,Mailed Check,Fiber Optic,0,0,1,2,92.21,517.26,1
CUST0595,73,Female,0,1,0,69,Two Year,1,Electronic Check,No,1,0,1,9,108.62,6722.19,1
CUST0596,53,Female,0,1,0,5,Month-to-Month,0,Bank Transfer,DSL,0,1,3,9,79.3,375.94,1
CUST0597,34,Female,0,1,0,3,Month-to-Month,1,Credit Card,Fiber Optic,0,0,3,1,59.15,157.01,1
CUST0598,38,Male,0,1,1,53,Two Year,1,Mailed Check,Fiber Optic,0,1,2,6,61.26,2766.77,0
CUST0599,63,Male,1,1,1,23,Month-to-Month,1,Credit Card,Fiber Optic,0,1,2,0,89.56,1987.07,1
CUST0600,33,Female,0,1,0,53,One Year,1,Mailed Check,Fiber Optic,1,1,4,5,20.32,1016.18,0
CUST0601,63,Female,0,1,1,37,Month-to-Month,1,Electronic Check,DSL,0,0,1,5,81.96,2924.4,0
CUST0602,33,Female,0,0,1,17,Month-to-Month,0,Bank Transfer,DSL,0,0,2,2,55.55,808.21,0
CUST0603,73,Female,0,1,0,1,One Year,1,Electronic Check,DSL,0,0,4,1,99.42,96.99,0
CUST0604,37,Male,0,0,1,51,One Year,1,Bank Transfer,DSL,0,0,2,1,29.3,1409.02,0
CUST0605,46,Female,0,0,0,45,Month-to-Month,1,Bank Transfer,Fiber Optic,0,1,3,8,78.82,3314.61,0
CUST0606,45,Male,0,0,0,4,Month-to-Month,0,Credit Card,No,0,0,2,4,68.1,257.06,1
CUST0607,25,Female,0,1,0,62,Two Year,1,Mailed Check,No,1,1,1,6,84.23,5116.07,1
CUST0608,41,Female,0,1,0,65,Month-to-Month,1,Electronic Check,No,0,1,2,4,26.49,1615.16,1
CUST0609,20,Male,0,1,0,32,Two Year,0,Electronic Check,Fiber Optic,0,1,1,6,78.0,2339.11,1
CUST0610,42,Female,1,1,0,34,Month-to-Month,1,Electronic Check,No,1,1,3,3,76.15,2585.48,1
CUST0611,36,Female,0,0,1,72,One Year,1,Credit Card,No,0,0,1,7,76.07,5277.18,0
CUST0612,50,Female,0,1,0,39,Two Year,1,Credit Card,No,0,0,2,9,80.35,2871.5,1
CUST0613,19,Female,0,0,0,26,One Year,1,Credit Card,Fiber Optic,1,0,4,9,87.65,2178.88,0
CUST0614,32,Male,0,1,1,34,Month-to-Month,0,Bank Transfer,DSL,0,0,3,6,100.5,3103.95,1
CUST0615,39,Female,0,1,0,54,One Year,1,Electronic Check,No,1,1,2,9,46.98,2243.48,1
CUST0616,27,Female,0,0,0,3,Month-to-Month,1,Bank Transfer,DSL,0,0,3,4,102.5,288.9,1
CUST0617,35,Male,0,0,1,50,Month-to-Month,1,Electronic Check,DSL,1,0,3,5,69.83,3453.89,0
CUST0618,39,Female,0,0,1,12,Two Year,1,Electronic Check,No,1,1,2,4,27.71,328.99,0
CUST0619,63,Male,0,1,0,65,One Year,0,Mailed Check,DSL,0,0,2,6,25.86,1514.97,0
CUST0620,66,Female,0,1,0,54,One Year,1,Electronic Check,DSL,0,1,4,1,53.42,2680.31,0
CUST0621,44,Female,0,0,1,5,Month-to-Month,1,Credit Card,DSL,0,0,3,4,98.49,434.22,1
CUST0622,30,Female,0,1,0,57,Month-to-Month,0,Credit Card,No,0,0,3,9,90.77,5170.5,0
CUST0623,50,Male,0,0,0,17,Month-to-Month,1,Credit Card,Fiber Optic,1,1,2,2,98.86,1675.86,0
CUST0624,22,Male,1,1,0,47,One Year,1,Mailed Check,DSL,1,1,1,8,71.73,3194.07,1
CUST0625,43,Female,0,0,0,23,One Year,1,Mailed Check,DSL,0,0,2,5,64.02,1429.26,0
CUST0626,30,Male,0,0,1,14,Month-to-Month,0,Bank Transfer,No,1,0,3,9,34.75,465.71,1
CUST0627,44,Female,0,1,1,66,Two Year,1,Electronic Check,DSL,0,0,2,2,52.82,3273.38,0
CUST0628,74,Male,0,0,1,51,Month-to-Month,1,Electronic Check,No,1,0,4,6,63.4,2774.26,0
CUST0629,31,Female,0,1,1,38,Month-to-Month,0,Credit Card,No,1,0,1,3,28.86,1006.99,1
CUST0630,41,Male,1,1,0,64,Month-to-Month,1,Credit Card,Fiber Optic,1,1,2,2,42.06,2560.53,1
CUST0631,20,Female,1,0,0,38,Month-to-Month,0,Credit Card,Fiber Optic,0,0,4,7,79.82,2886.45,1
CUST0632,64,Male,0,0,1,50,Month-to-Month,1,Credit Card,Fiber Optic,1,0,3,3,93.57,4238.57,0
CUST0633,68,Male,0,1,0,30,Two Year,0,Credit Card,Fiber Optic,0,1,2,0,119.83,3563.46,1
CUST0634,66,Male,0,1,0,51,Month-to-Month,0,Credit Card,DSL,1,0,3,5,113.31,5057.06,1
CUST0635,47,Male,0,0,1,63,Two Year,0,Electronic Check,No,0,0,4,9,84.26,4910.54,0
CUST0636,52,Female,0,0,0,52,Month-to-Month,1,Mailed Check,No,0,1,3,0,62.12,3080.46,0
CUST0637,65,Female,0,0,0,38,Two Year,1,Credit Card,Fiber Optic,1,0,4,4,83.62,3033.2,1
CUST0638,31,Male,0,1,1,30,One Year,1,Electronic Check,Fiber Optic,1,1,4,6,98.57,2801.25,0
CUST0639,29,Female,0,1,1,51,Two Year,0,Credit Card,DSL,0,0,4,5,31.83,1446.86,0
CUST0640,45,Male,0,1,0,5,Month-to-Month,1,Bank Transfer,DSL,1,0,2,1,60.99,266.35,1
CUST0641,61,Female,0,0,1,29,One Year,1,Bank Transfer,Fiber Optic,1,0,3,3,103.98,2850.75,1
CUST0642,46,Male,0,0,0,4,Two Year,0,Electronic Check,No,1,0,3,1,58.38,219.48,0
CUST0643,60,Female,0,1,0,10,Month-to-Month,1,Mailed Check,No,1,0,1,0,77.19,676.88,0
CUST0644,34,Female,0,1,1,56,Month-to-Month,1,Bank Transfer,Fiber Optic,0,0,1,2,78.78,4216.56,0
CUST0645,57,Male,0,0,1,17,Month-to-Month,1,Bank Transfer,No,1,1,1,2,38.45,600.23,0
CUST0646,66,Male,0,1,0,17,Two Year,0,Mailed Check,Fiber Optic,0,1,1,6,56.22,908.11,1
CUST0647,38,Male,0,0,0,69,Month-to-Month,0,Bank Transfer,DSL,0,0,3,0,53.45,3598.08,0
CUST0648,74,Male,0,0,0,34,Month-to-Month,1,Credit Card,DSL,1,1,4,8,22.62,673.3,0
CUST0649,40,Male,1,0,0,6,Month-to-Month,1,Mailed Check,Fiber Optic,1,1,4,5,22.42,114.73,1
CUST0650,37,Female,0,1,0,53,Month-to-Month,0,Bank Transfer,No,1,1,2,3,103.17,5286.83,0
CUST0651,28,Male,0,1,0,66,Two Year,0,Mailed Check,DSL,1,0,4,2,47.31,2939.65,0
CUST0652,74,Female,0,0,0,43,Month-to-Month,1,Credit Card,DSL,1,1,3,2,71.81,2948.71,0
CUST0653,74,Male,1,0,0,23,One Year,1,Bank Transfer,Fiber Optic,0,0,3,1,49.87,1119.16,1
CUST0654,51,Female,0,1,0,55,Two Year,1,Electronic Check,Fiber Optic,1,0,3,1,114.07,6088.28,0
CUST0655,27,Female,1,0,1,16,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,2,9,45.93,730.57,0
CUST0656,27,Male,0,1,0,8,One Year,1,Bank Transfer,DSL,1,1,1,4,62.97,468.69,0
CUST0657,60,Male,1,1,0,4,Month-to-Month,0,Credit Card,DSL,1,1,4,8,107.27,396.16,1
CUST0658,23,Female,0,1,1,4,One Year,0,Electronic Check,Fiber Optic,1,1,3,1,104.19,379.37,0
CUST0659,53,Female,0,0,1,56,Month-to-Month,0,Electronic Check,DSL,0,0,3,1,38.61,1887.68,1
CUST0660,41,Male,1,0,0,25,One Year,1,Electronic Check,DSL,1,1,1,5,100.26,2345.81,1
CUST0661,29,Female,1,0,0,67,Month-to-Month,1,Credit Card,DSL,1,0,3,9,65.82,3931.69,0
CUST0662,60,Female,0,0,1,67,Month-to-Month,1,Credit Card,DSL,1,0,4,1,68.3,4522.08,0
CUST0663,72,Female,0,1,0,27,One Year,0,Credit Card,No,0,1,2,3,33.35,844.15,0
CUST0664,40,Female,0,0,1,32,Month-to-Month,0,Credit Card,DSL,1,0,3,5,28.06,843.08,1
CUST0665,44,Female,0,1,0,50,One Year,0,Credit Card,DSL,1,1,4,4,92.79,4190.58,1
CUST0666,74,Female,0,0,0,61,Month-to-Month,0,Electronic Check,Fiber Optic,1,0,3,0,69.65,3644.49,0
CUST0667,62,Male,1,0,0,51,One Year,1,Mailed Check,Fiber Optic,1,1,1,5,63.69,2776.43,1
CUST0668,54,Male,0,0,1,19,Month-to-Month,0,Credit Card,Fiber Optic,0,0,3,0,92.95,1613.29,1
CUST0669,23,Male,0,0,1,21,One Year,0,Mailed Check,DSL,0,0,3,2,96.55,1749.14,0
CUST0670,18,Male,0,0,0,5,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,2,9,35.89,168.87,1
CUST0671,23,Female,0,1,0,42,Month-to-Month,0,Bank Transfer,Fiber Optic,0,0,1,4,81.02,3342.09,1
CUST0672,67,Male,0,0,0,61,Month-to-Month,1,Credit Card,DSL,1,1,1,9,33.54,2010.01,0
CUST0673,39,Female,0,0,0,22,One Year,1,Bank Transfer,Fiber Optic,0,1,2,4,95.14,1986.03,0
CUST0674,58,Female,0,0,1,21,Month-to-Month,1,Mailed Check,Fiber Optic,0,1,3,9,85.7,1586.77,1
CUST0675,41,Male,0,0,0,70,Two Year,1,Bank Transfer,Fiber Optic,0,1,4,5,115.66,7929.82,0
CUST0676,42,Male,0,0,1,1,Two Year,0,Bank Transfer,DSL,1,0,1,9,26.9,26.44,1
CUST0677,32,Female,0,1,0,5,Month-to-Month,0,Mailed Check,Fiber Optic,0,1,1,7,25.71,113.06,1
CUST0678,43,Male,1,0,1,12,One Year,1,Bank Transfer,DSL,0,0,3,4,48.22,555.85,1
CUST0679,25,Male,0,1,1,46,Month-to-Month,1,Credit Card,DSL,0,0,3,0,46.17,1896.52,0
CUST0680,68,Female,0,0,0,34,Month-to-Month,0,Mailed Check,DSL,0,0,1,4,44.7,1474.81,0
CUST0681,41,Female,0,1,0,49,One Year,0,Mailed Check,DSL,1,1,3,2,110.63,5418.62,0
CUST0682,65,Female,0,0,0,45,One Year,0,Electronic Check,No,0,1,4,3,44.95,1728.45,0
CUST0683,55,Female,0,0,0,27,One Year,0,Electronic Check,Fiber Optic,1,1,1,7,47.19,1254.51,0
CUST0684,23,Female,0,1,0,26,Month-to-Month,0,Mailed Check,Fiber Optic,1,1,4,6,95.94,2353.24,1
CUST0685,71,Female,0,0,0,47,Month-to-Month,0,Mailed Check,Fiber Optic,1,1,4,4,64.97,3041.4,0
CUST0686,52,Male,0,1,1,56,Month-to-Month,1,Electronic Check,Fiber Optic,1,1,3,1,97.67,5030.6,0
CUST0687,59,Male,0,0,0,63,One Year,0,Credit Card,Fiber Optic,1,0,4,5,26.54,1633.74,0
CUST0688,18,Male,1,1,1,48,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,3,5,68.76,2836.3,1
CUST0689,63,Female,0,1,1,61,One Year,1,Bank Transfer,DSL,1,1,2,9,23.36,1282.88,0
CUST0690,53,Female,1,1,1,26,Month-to-Month,1,Bank Transfer,DSL,0,0,3,9,26.27,587.43,1
CUST0691,29,Male,0,0,0,36,Month-to-Month,1,Mailed Check,Fiber Optic,0,1,4,5,110.64,3968.31,0
CUST0692,55,Male,0,1,0,1,Month-to-Month,0,Credit Card,DSL,1,0,2,8,33.92,32.99,0
CUST0693,28,Male,0,0,0,8,Month-to-Month,1,Electronic Check,Fiber Optic,1,1,3,7,73.24,572.96,1
CUST0694,29,Female,0,1,0,52,Month-to-Month,0,Credit Card,Fiber Optic,1,1,4,7,61.11,3148.15,0
CUST0695,59,Male,0,1,0,47,Two Year,1,Credit Card,DSL,1,1,1,0,54.73,2219.3,0
CUST0696,67,Male,0,1,1,56,Two Year,0,Bank Transfer,Fiber Optic,0,1,1,4,109.98,5591.28,0
CUST0697,56,Male,0,0,0,14,Month-to-Month,0,Electronic Check,Fiber Optic,1,1,3,6,22.18,267.25,0
CUST0698,24,Female,0,0,0,28,Month-to-Month,1,Credit Card,Fiber Optic,0,1,3,5,86.38,2132.32,1
CUST0699,28,Male,1,0,1,2,Month-to-Month,1,Electronic Check,No,0,0,1,4,116.34,205.78,1
CUST0700,53,Male,0,1,0,26,Two Year,1,Mailed Check,DSL,1,0,4,7,76.02,1819.12,0
CUST0701,69,Female,0,0,0,14,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,4,2,113.68,1416.91,1
CUST0702,48,Female,0,0,1,59,Two Year,0,Electronic Check,No,1,1,4,5,25.23,1287.83,0
CUST0703,50,Female,0,1,0,56,Month-to-Month,1,Mailed Check,DSL,1,1,3,4,61.88,3032.55,0
CUST0704,30,Female,0,1,0,7,Month-to-Month,1,Mailed Check,DSL,0,0,2,7,46.02,280.94,1
CUST0705,35,Female,0,0,0,3,Two Year,1,Mailed Check,No,1,1,2,3,93.08,278.11,0
CUST0706,58,Male,0,0,1,23,Month-to-Month,1,Credit Card,Fiber Optic,1,1,2,7,118.13,2618.89,1
CUST0707,73,Male,0,0,0,18,One Year,0,Credit Card,Fiber Optic,0,0,2,9,45.65,817.73,0
CUST0708,41,Female,0,1,0,38,Month-to-Month,1,Bank Transfer,DSL,0,1,2,1,85.42,2973.17,0
